transaction_id,customer_id,product_id,purchase_date,quantity,unit_price,discount,payment_method,total_amount
18066,307,498,2023-11-18,2,274.06,10,Cash,493.31
18067,270,183,2023-05-31,3,358.26,0,Cash,1074.78
18068,73,218,2023-07-03,3,249.28,20,PayPal,598.27
18069,117,484,2024-06-12,4,469.76,5,PayPal,1785.09
18070,670,469,2024-12-05,3,77.24,10,Card,208.55
18071,719,54,2024-07-21,3,83.29,10,PayPal,224.88
18072,85,462,2025-04-15,3,282.47,0,UPI,847.41
18073,781,201,2023-07-20,3,92.3,5,Card,263.05
18074,272,370,2024-02-19,2,344.03,20,Cash,550.45
18075,217,4,2024-11-02,5,109.89,5,Card,521.98
18076,793,302,2024-10-24,4,111.2,5,Card,422.56
18077,886,119,2025-04-07,2,452.1,5,PayPal,858.99
18078,78,248,2025-03-29,2,22.79,5,PayPal,43.3
18079,493,327,2024-03-15,3,108.25,0,Cash,324.75
18080,133,377,2025-04-22,5,419.55,5,UPI,1992.86
18081,113,363,2024-08-02,2,384.31,20,PayPal,614.9
18082,35,123,2023-01-19,3,91.52,20,Cash,219.65
18083,627,145,2024-04-06,5,178.29,15,PayPal,757.73
18084,852,60,2023-04-03,5,307.51,0,UPI,1537.55
18085,979,391,2024-06-24,1,263.99,0,Card,263.99
18086,271,14,2023-09-25,5,206.21,0,Cash,1031.05
18087,984,327,2023-12-10,1,7.16,20,PayPal,5.73
18088,656,210,2025-06-09,1,266.35,20,Card,213.08
18089,44,118,2023-11-23,4,429.16,20,Card,1373.31
18090,40,435,2024-12-20,5,300.1,20,PayPal,1200.4
18091,436,439,2023-08-17,2,403.5,10,Card,726.3
18092,993,114,2024-05-28,4,352.67,0,Card,1410.68
18093,287,212,2023-03-23,2,114.46,0,UPI,228.92
18094,560,334,2024-10-16,5,105.01,0,PayPal,525.05
18095,740,66,2024-01-16,1,54.37,0,UPI,54.37
18096,166,80,2023-03-25,3,93.17,20,PayPal,223.61
18097,384,118,2024-10-22,3,71.41,10,UPI,192.81
18098,390,237,2025-03-08,3,133.87,0,UPI,401.61
18099,360,162,2024-11-24,2,371.28,5,UPI,705.43
18100,110,65,2023-05-14,4,6.11,15,Cash,20.77
18101,232,367,2023-10-05,5,288.54,20,Card,1154.16
18102,295,403,2024-03-19,2,248.01,10,UPI,446.42
18103,376,207,2023-10-01,5,362.49,10,UPI,1631.21
18104,786,148,2023-02-01,3,486.28,20,PayPal,1167.07
18105,245,250,2024-04-16,3,85.37,5,UPI,243.3
18106,170,40,2023-09-26,2,441.34,15,PayPal,750.28
18107,866,348,2023-04-18,2,433.63,15,PayPal,737.17
18108,246,268,2023-05-18,3,332.69,10,Cash,898.26
18109,610,115,2023-04-14,1,467.74,10,PayPal,420.97
18110,330,95,2023-06-29,2,160.21,15,UPI,272.36
18111,242,488,2023-07-10,4,115.66,10,UPI,416.38
18112,614,120,2024-09-04,5,491.32,20,Cash,1965.28
18113,879,336,2024-12-07,4,237.47,15,Cash,807.4
18114,433,364,2023-02-07,5,387.38,10,Card,1743.21
18115,631,206,2024-04-19,2,349.59,20,Cash,559.34
18116,597,159,2023-06-12,1,402.12,15,PayPal,341.8
18117,356,327,2023-09-22,1,395.15,15,UPI,335.88
18118,870,79,2024-01-12,5,30.99,15,UPI,131.71
18119,993,398,2023-02-28,1,325.27,5,UPI,309.01
18120,408,283,2024-07-20,1,128.75,20,UPI,103.0
18121,962,162,2023-01-26,3,400.41,5,Card,1141.17
18122,731,426,2023-05-25,2,233.75,10,UPI,420.75
18123,788,389,2024-10-09,2,498.45,20,PayPal,797.52
18124,414,49,2024-12-09,1,17.3,15,Cash,14.71
18125,255,111,2023-09-08,4,498.19,0,UPI,1992.76
18126,906,117,2023-10-24,2,416.39,20,Card,666.22
18127,996,374,2023-07-27,3,293.17,0,PayPal,879.51
18128,28,469,2025-06-08,5,118.29,0,Card,591.45
18129,331,370,2024-06-13,5,220.82,0,Card,1104.1
18130,665,138,2024-07-01,1,247.04,5,Cash,234.69
18131,284,12,2023-03-08,5,151.33,5,UPI,718.82
18132,396,225,2023-10-28,1,325.82,5,UPI,309.53
18133,183,30,2023-08-05,4,72.12,0,UPI,288.48
18134,370,184,2024-05-06,2,61.93,20,Card,99.09
18135,643,53,2023-09-25,4,164.56,15,PayPal,559.5
18136,367,392,2024-06-13,5,416.1,15,Cash,1768.42
18137,923,74,2024-02-25,4,192.92,5,Cash,733.1
18138,155,285,2023-12-13,2,227.32,5,Cash,431.91
18139,22,32,2023-06-14,3,371.23,10,UPI,1002.32
18140,65,197,2024-02-23,1,118.66,10,Cash,106.79
18141,862,192,2023-02-06,1,177.86,5,PayPal,168.97
18142,824,95,2024-04-03,3,164.37,20,Card,394.49
18143,628,361,2023-09-03,1,201.61,15,PayPal,171.37
18144,916,264,2025-02-05,5,345.2,20,UPI,1380.8
18145,472,218,2023-04-06,4,171.38,0,Cash,685.52
18146,130,343,2024-02-03,1,174.55,5,UPI,165.82
18147,310,353,2023-12-11,2,65.66,0,Cash,131.32
18148,633,458,2025-02-28,3,85.62,10,UPI,231.17
18149,653,18,2025-04-14,3,115.23,0,PayPal,345.69
18150,527,281,2023-06-22,5,353.67,0,UPI,1768.35
18151,797,462,2024-01-17,5,182.75,0,Cash,913.75
18152,768,315,2024-02-15,2,367.5,15,Card,624.75
18153,42,294,2023-01-22,4,246.14,10,Card,886.1
18154,110,279,2025-05-10,5,84.1,10,PayPal,378.45
18155,62,369,2023-10-16,1,5.08,0,PayPal,5.08
18156,532,57,2023-01-08,5,334.75,5,UPI,1590.06
18157,580,289,2024-05-14,4,250.95,15,PayPal,853.23
18158,778,483,2023-07-14,1,294.18,0,PayPal,294.18
18159,243,187,2024-11-19,4,484.88,5,PayPal,1842.54
18160,433,14,2024-08-19,2,171.48,10,Card,308.66
18161,657,56,2024-12-15,5,217.08,20,UPI,868.32
18162,65,26,2024-09-11,3,145.97,5,Card,416.01
18163,208,14,2023-10-27,4,402.3,5,Card,1528.74
18164,143,407,2025-04-17,3,118.31,0,UPI,354.93
18165,311,283,2024-12-28,4,60.48,10,PayPal,217.73
18166,133,275,2024-02-27,5,422.74,20,PayPal,1690.96
18167,755,488,2024-08-21,4,29.99,10,Cash,107.96
18168,728,38,2024-06-14,2,200.6,20,UPI,320.96
18169,844,288,2024-11-17,2,413.15,15,UPI,702.35
18170,258,49,2024-08-07,3,301.67,5,PayPal,859.76
18171,653,336,2024-04-29,5,26.96,15,Card,114.58
18172,851,358,2024-01-05,4,435.63,0,PayPal,1742.52
18173,279,156,2023-03-01,1,46.11,10,PayPal,41.5
18174,397,359,2024-01-10,4,384.17,20,Card,1229.34
18175,18,465,2024-08-15,1,465.03,0,PayPal,465.03
18176,385,37,2023-12-31,3,209.03,20,PayPal,501.67
18177,755,107,2023-01-02,1,360.18,5,UPI,342.17
18178,104,236,2025-04-14,2,254.1,5,PayPal,482.79
18179,331,343,2023-11-18,3,344.84,15,Cash,879.34
18180,886,306,2025-06-18,3,398.96,0,Cash,1196.88
18181,506,15,2024-08-15,2,488.13,10,Card,878.63
18182,444,96,2024-07-22,2,433.78,0,PayPal,867.56
18183,360,397,2023-05-03,3,83.16,20,Card,199.58
18184,700,201,2025-04-02,1,452.69,20,UPI,362.15
18185,985,224,2023-08-30,4,91.44,15,UPI,310.9
18186,666,234,2023-03-23,2,208.53,5,Cash,396.21
18187,79,438,2024-07-31,3,319.99,20,UPI,767.98
18188,963,404,2023-09-18,5,73.66,5,Cash,349.88
18189,384,434,2024-01-10,5,46.98,10,PayPal,211.41
18190,529,485,2023-03-14,3,193.29,5,UPI,550.88
18191,295,361,2024-07-27,2,487.81,5,UPI,926.84
18192,881,469,2025-04-24,3,39.19,0,UPI,117.57
18193,948,70,2025-01-06,2,133.51,15,PayPal,226.97
18194,222,398,2023-08-01,1,34.61,10,UPI,31.15
18195,666,239,2025-02-08,5,303.59,20,Cash,1214.36
18196,442,166,2023-01-23,3,29.08,5,UPI,82.88
18197,176,109,2023-04-28,3,170.62,0,Cash,511.86
18198,965,31,2023-12-08,1,181.57,5,UPI,172.49
18199,245,365,2024-05-13,5,159.72,10,Card,718.74
18200,889,29,2025-04-07,5,195.29,15,Cash,829.98
18201,145,291,2023-07-18,5,402.19,10,Card,1809.86
18202,581,49,2025-05-16,2,318.8,5,Cash,605.72
18203,483,101,2023-06-18,2,5.81,10,PayPal,10.46
18204,195,470,2023-05-25,5,337.88,20,PayPal,1351.52
18205,162,251,2023-04-10,5,33.09,20,PayPal,132.36
18206,649,96,2025-03-29,5,443.03,20,Card,1772.12
18207,664,482,2023-03-14,4,299.27,0,Card,1197.08
18208,743,132,2023-09-10,2,66.63,5,PayPal,126.6
18209,993,327,2024-10-22,1,337.74,5,UPI,320.85
18210,214,56,2024-05-05,2,234.95,20,Cash,375.92
18211,68,266,2024-02-02,4,269.03,20,PayPal,860.9
18212,211,234,2024-12-05,3,211.88,5,Cash,603.86
18213,164,41,2024-01-12,4,412.52,20,UPI,1320.06
18214,466,422,2023-09-25,4,125.64,5,Card,477.43
18215,897,135,2025-04-25,4,108.15,20,Cash,346.08
18216,907,317,2023-05-23,5,288.47,5,PayPal,1370.23
18217,740,398,2024-10-12,1,268.01,0,Cash,268.01
18218,197,202,2023-02-27,4,387.74,10,Cash,1395.86
18219,656,286,2024-12-20,1,407.83,15,Cash,346.66
18220,591,448,2024-07-22,2,456.96,20,Card,731.14
18221,695,9,2024-12-26,1,413.14,10,PayPal,371.83
18222,256,243,2025-01-26,3,468.8,5,UPI,1336.08
18223,749,260,2025-03-14,5,484.84,15,PayPal,2060.57
18224,120,69,2023-01-12,5,387.08,15,Cash,1645.09
18225,428,149,2023-10-03,3,247.1,0,PayPal,741.3
18226,907,444,2024-03-24,5,260.92,10,Cash,1174.14
18227,42,389,2024-04-15,1,147.67,5,PayPal,140.29
18228,323,94,2024-07-01,2,153.7,20,Cash,245.92
18229,701,401,2024-08-29,2,401.28,20,Cash,642.05
18230,97,411,2024-05-13,4,170.11,15,UPI,578.37
18231,139,151,2023-01-05,4,296.98,5,Cash,1128.52
18232,95,138,2023-08-07,4,492.95,20,PayPal,1577.44
18233,472,297,2024-10-17,2,206.08,5,Cash,391.55
18234,751,397,2023-05-02,2,98.69,15,UPI,167.77
18235,999,338,2023-11-25,5,74.04,15,UPI,314.67
18236,503,392,2023-08-22,2,68.72,0,PayPal,137.44
18237,704,138,2023-08-14,2,345.13,10,PayPal,621.23
18238,52,128,2024-01-14,4,280.05,15,UPI,952.17
18239,763,158,2024-01-15,4,400.62,10,UPI,1442.23
18240,752,382,2024-11-16,5,376.09,15,UPI,1598.38
18241,831,126,2023-12-29,4,131.41,10,UPI,473.08
18242,802,102,2023-04-02,3,388.38,15,Card,990.37
18243,974,230,2023-04-26,5,199.24,5,PayPal,946.39
18244,427,176,2025-04-26,2,213.83,20,Cash,342.13
18245,897,154,2023-05-13,1,207.06,5,Cash,196.71
18246,25,151,2024-09-30,5,363.29,0,UPI,1816.45
18247,140,253,2024-03-03,4,30.02,5,Cash,114.08
18248,897,83,2024-11-03,4,134.03,15,Card,455.7
18249,491,352,2025-04-09,4,290.55,0,UPI,1162.2
18250,29,123,2023-12-28,2,435.91,15,PayPal,741.05
18251,558,488,2025-03-30,5,468.46,5,Cash,2225.18
18252,810,390,2024-06-15,3,315.31,20,UPI,756.74
18253,331,12,2024-11-16,2,443.41,5,PayPal,842.48
18254,45,230,2024-03-09,2,182.11,5,Card,346.01
18255,95,170,2023-09-12,3,170.27,15,UPI,434.19
18256,503,485,2025-01-06,3,290.95,0,PayPal,872.85
18257,29,288,2025-01-10,4,91.34,10,PayPal,328.82
18258,748,487,2024-09-22,3,389.83,5,PayPal,1111.02
18259,996,408,2024-04-03,5,109.53,5,Cash,520.27
18260,472,425,2024-09-13,1,465.4,15,PayPal,395.59
18261,30,400,2024-12-24,3,443.3,10,Card,1196.91
18262,291,405,2024-12-19,1,478.5,20,Cash,382.8
18263,824,4,2023-07-06,2,254.57,5,PayPal,483.68
18264,698,49,2023-12-12,5,410.32,5,Cash,1949.02
18265,18,170,2023-07-09,1,50.63,10,UPI,45.57
18266,973,284,2024-12-12,5,407.3,5,PayPal,1934.67
18267,202,112,2023-08-01,1,280.68,0,Cash,280.68
18268,964,148,2025-01-06,3,321.15,0,PayPal,963.45
18269,724,176,2024-03-02,2,376.83,20,UPI,602.93
18270,478,499,2025-01-02,2,207.67,20,Cash,332.27
18271,201,33,2024-08-17,1,115.63,10,PayPal,104.07
18272,768,41,2023-01-18,3,317.0,10,UPI,855.9
18273,443,419,2024-02-29,1,479.19,15,UPI,407.31
18274,396,397,2023-09-08,5,284.32,0,Card,1421.6
18275,654,356,2023-03-08,5,358.91,0,Cash,1794.55
18276,978,399,2023-12-12,2,129.96,15,PayPal,220.93
18277,127,307,2023-11-06,2,90.07,5,Cash,171.13
18278,319,107,2025-06-09,4,74.8,5,Card,284.24
18279,393,312,2023-02-23,4,325.74,10,Cash,1172.66
18280,957,424,2023-02-13,5,342.77,10,PayPal,1542.46
18281,482,486,2024-01-18,4,294.01,15,Card,999.63
18282,34,22,2025-04-25,1,235.21,5,PayPal,223.45
18283,837,155,2023-02-03,3,305.46,5,PayPal,870.56
18284,162,386,2024-08-24,4,459.06,10,Cash,1652.62
18285,873,338,2024-06-17,1,316.18,0,UPI,316.18
18286,414,27,2023-02-16,1,313.41,20,UPI,250.73
18287,169,216,2024-12-27,5,12.24,15,Cash,52.02
18288,899,217,2025-05-20,4,76.31,15,Cash,259.45
18289,450,2,2024-06-28,1,118.59,0,Cash,118.59
18290,48,397,2024-11-06,3,322.04,5,Cash,917.81
18291,360,48,2024-04-13,4,336.64,20,PayPal,1077.25
18292,767,229,2025-05-21,1,294.68,10,PayPal,265.21
18293,183,35,2023-01-24,1,40.75,15,PayPal,34.64
18294,883,409,2025-02-20,3,293.66,0,UPI,880.98
18295,833,409,2025-06-18,3,373.64,0,PayPal,1120.92
18296,553,155,2024-08-01,2,97.88,15,UPI,166.4
18297,959,226,2025-01-30,5,298.37,0,Cash,1491.85
18298,954,254,2024-01-18,3,330.74,10,PayPal,893.0
18299,840,456,2025-05-07,5,251.52,10,Card,1131.84
18300,89,482,2023-09-16,5,126.87,5,PayPal,602.63
18301,324,301,2024-04-06,4,464.42,15,PayPal,1579.03
18302,986,427,2024-05-04,3,249.76,5,Card,711.82
18303,512,295,2024-08-05,4,479.81,20,UPI,1535.39
18304,665,251,2023-06-14,5,439.49,10,Card,1977.7
18305,251,365,2023-10-20,2,212.88,10,UPI,383.18
18306,33,27,2024-05-19,5,283.06,15,Cash,1203.0
18307,887,416,2024-07-03,5,453.17,20,PayPal,1812.68
18308,765,24,2025-04-29,5,93.45,0,Cash,467.25
18309,773,183,2023-09-03,3,82.02,0,UPI,246.06
18310,243,298,2024-01-22,1,85.28,10,UPI,76.75
18311,154,254,2023-04-17,5,447.3,15,PayPal,1901.02
18312,87,49,2023-10-10,1,438.94,5,UPI,416.99
18313,424,101,2024-03-13,2,191.89,20,PayPal,307.02
18314,811,169,2024-12-05,2,49.5,0,Card,99.0
18315,213,433,2023-08-21,5,331.69,0,UPI,1658.45
18316,959,222,2024-05-29,4,273.58,5,UPI,1039.6
18317,549,426,2024-08-26,4,411.25,20,Cash,1316.0
18318,918,128,2023-09-13,4,211.45,10,UPI,761.22
18319,311,105,2023-05-25,5,30.54,10,Cash,137.43
18320,626,103,2024-03-21,2,471.85,20,Card,754.96
18321,993,257,2023-06-16,4,163.24,20,Card,522.37
18322,424,41,2023-11-14,4,250.28,15,PayPal,850.95
18323,876,160,2024-10-05,4,349.7,15,UPI,1188.98
18324,395,309,2023-05-13,1,239.63,5,Card,227.65
18325,382,181,2024-11-19,5,41.65,5,PayPal,197.84
18326,528,489,2023-11-10,3,409.87,20,UPI,983.69
18327,712,257,2024-03-14,2,388.65,15,PayPal,660.7
18328,156,389,2025-01-12,3,486.26,15,Cash,1239.96
18329,40,104,2024-03-11,4,377.53,10,UPI,1359.11
18330,388,258,2025-01-13,5,192.38,15,PayPal,817.62
18331,85,27,2024-10-28,5,55.97,15,PayPal,237.87
18332,361,280,2024-05-08,1,181.34,10,Card,163.21
18333,459,376,2023-05-10,3,157.11,5,Cash,447.76
18334,974,103,2024-11-13,5,186.63,5,PayPal,886.49
18335,496,179,2024-08-29,4,196.13,0,PayPal,784.52
18336,540,91,2024-04-15,3,414.06,15,Card,1055.85
18337,932,267,2024-08-31,3,405.96,0,Cash,1217.88
18338,911,93,2023-06-13,4,162.09,10,Card,583.52
18339,877,240,2023-08-10,2,342.82,5,PayPal,651.36
18340,190,162,2025-04-26,4,30.16,15,Card,102.54
18341,211,217,2024-09-25,1,426.66,5,PayPal,405.33
18342,229,84,2023-10-20,3,464.08,20,Card,1113.79
18343,748,209,2024-08-31,1,57.19,10,PayPal,51.47
18344,111,76,2025-02-28,3,119.73,15,PayPal,305.31
18345,807,128,2024-08-22,4,45.27,5,Cash,172.03
18346,19,52,2023-02-13,3,147.28,15,Card,375.56
18347,397,271,2025-05-10,1,76.52,20,PayPal,61.22
18348,86,260,2025-05-15,3,379.38,20,Card,910.51
18349,208,192,2024-08-13,3,8.67,0,PayPal,26.01
18350,572,343,2023-06-13,4,167.54,5,UPI,636.65
18351,358,329,2024-03-31,4,282.86,0,Cash,1131.44
18352,481,91,2025-02-08,1,89.3,20,Cash,71.44
18353,506,355,2025-06-01,1,79.2,15,Cash,67.32
18354,982,147,2024-01-03,3,171.1,5,PayPal,487.63
18355,384,103,2023-09-10,4,267.28,10,UPI,962.21
18356,114,379,2023-06-03,1,42.49,20,Card,33.99
18357,970,235,2024-02-01,5,365.74,5,Cash,1737.26
18358,340,371,2025-04-25,3,425.92,0,Card,1277.76
18359,640,457,2023-12-02,1,423.71,10,PayPal,381.34
18360,517,329,2023-05-10,5,330.47,20,PayPal,1321.88
18361,99,345,2023-01-06,1,231.43,5,UPI,219.86
18362,310,358,2023-07-13,4,80.27,20,Card,256.86
18363,492,498,2024-04-10,5,196.46,15,Card,834.96
18364,832,499,2025-05-03,3,244.72,10,Card,660.74
18365,403,460,2023-08-12,4,64.24,0,Cash,256.96
18366,706,4,2024-11-11,2,356.84,20,PayPal,570.94
18367,805,453,2025-04-01,1,283.48,20,Cash,226.78
18368,601,88,2025-04-15,2,175.15,15,UPI,297.75
18369,930,133,2024-05-03,1,32.81,20,Card,26.25
18370,164,301,2024-02-02,5,136.82,15,PayPal,581.48
18371,151,54,2024-10-10,2,377.6,0,UPI,755.2
18372,616,454,2023-05-25,1,355.64,10,Card,320.08
18373,487,457,2023-10-13,2,73.33,20,Cash,117.33
18374,494,442,2023-05-18,3,416.96,5,UPI,1188.34
18375,26,178,2023-05-20,2,41.93,15,Cash,71.28
18376,620,181,2023-08-03,1,194.2,5,UPI,184.49
18377,825,286,2024-12-31,2,478.43,20,PayPal,765.49
18378,629,309,2023-07-14,4,174.55,15,UPI,593.47
18379,695,153,2024-12-02,4,273.44,20,Card,875.01
18380,762,442,2023-01-19,4,13.72,10,Cash,49.39
18381,868,368,2023-02-06,1,272.15,20,Cash,217.72
18382,914,412,2024-04-14,1,38.17,15,PayPal,32.44
18383,377,95,2024-06-12,5,49.43,0,Cash,247.15
18384,422,36,2024-08-04,4,155.95,15,PayPal,530.23
18385,103,56,2023-08-21,3,420.96,5,Cash,1199.74
18386,167,250,2024-01-06,3,261.82,10,UPI,706.91
18387,387,388,2024-03-13,5,366.24,0,Card,1831.2
18388,852,21,2024-07-18,2,490.93,20,Cash,785.49
18389,709,40,2024-12-16,4,465.69,5,Cash,1769.62
18390,352,319,2024-01-28,2,270.65,15,PayPal,460.1
18391,78,263,2025-02-06,1,139.71,5,PayPal,132.72
18392,588,494,2023-09-14,2,295.34,20,UPI,472.54
18393,237,145,2023-04-12,5,324.21,20,PayPal,1296.84
18394,327,273,2023-12-20,2,29.09,0,PayPal,58.18
18395,198,193,2023-12-08,2,333.59,0,Card,667.18
18396,192,496,2023-02-02,5,323.51,5,PayPal,1536.67
18397,746,295,2023-07-13,3,225.98,20,PayPal,542.35
18398,494,373,2024-01-30,4,367.66,20,Cash,1176.51
18399,973,157,2024-08-11,2,186.32,5,Card,354.01
18400,332,129,2024-07-12,1,153.55,5,UPI,145.87
18401,808,465,2023-01-11,1,72.78,5,Card,69.14
18402,851,402,2024-12-11,5,230.44,0,Card,1152.2
18403,948,24,2023-05-16,1,200.46,0,Card,200.46
18404,937,424,2024-03-13,2,79.62,5,PayPal,151.28
18405,416,192,2024-06-05,3,415.66,5,Card,1184.63
18406,716,128,2024-03-31,4,165.03,5,PayPal,627.11
18407,311,500,2025-04-04,2,468.94,5,Card,890.99
18408,369,355,2024-09-14,4,473.03,5,UPI,1797.51
18409,846,321,2023-12-30,1,497.12,0,PayPal,497.12
18410,651,235,2023-11-11,3,281.17,10,Cash,759.16
18411,806,278,2023-05-06,2,387.8,10,Card,698.04
18412,877,408,2024-02-01,2,376.9,15,UPI,640.73
18413,562,147,2023-01-28,3,287.59,20,Cash,690.22
18414,650,58,2024-12-10,4,367.06,15,Card,1248.0
18415,575,316,2025-01-17,2,19.31,20,UPI,30.9
18416,909,177,2025-03-23,2,5.09,10,Card,9.16
18417,491,95,2025-01-29,2,311.29,10,Cash,560.32
18418,600,90,2025-02-15,1,211.37,10,Card,190.23
18419,855,114,2024-11-06,4,406.42,0,PayPal,1625.68
18420,111,21,2023-08-05,4,337.97,20,PayPal,1081.5
18421,154,228,2024-09-16,4,180.78,0,UPI,723.12
18422,43,89,2024-11-21,3,455.21,0,Card,1365.63
18423,485,325,2024-10-08,5,487.18,0,PayPal,2435.9
18424,168,379,2023-11-01,4,150.05,15,Cash,510.17
18425,74,228,2023-03-31,3,233.04,20,PayPal,559.3
18426,835,341,2023-10-18,2,379.19,15,PayPal,644.62
18427,52,10,2024-06-26,3,147.23,15,PayPal,375.44
18428,826,464,2025-01-03,4,477.44,10,PayPal,1718.78
18429,884,56,2024-12-08,5,480.98,0,UPI,2404.9
18430,702,452,2024-06-12,1,181.74,20,Cash,145.39
18431,999,19,2024-07-05,5,182.76,10,PayPal,822.42
18432,56,483,2024-10-21,2,215.79,5,UPI,410.0
18433,719,365,2024-07-27,4,195.08,0,Cash,780.32
18434,203,131,2024-07-27,5,307.47,10,PayPal,1383.62
18435,242,135,2023-06-16,1,115.98,15,PayPal,98.58
18436,142,45,2025-04-01,1,219.46,20,Cash,175.57
18437,782,30,2023-12-28,5,421.58,5,PayPal,2002.5
18438,22,355,2023-09-22,3,78.27,20,Card,187.85
18439,694,116,2023-05-12,3,310.95,0,Card,932.85
18440,915,336,2023-10-01,1,329.07,20,UPI,263.26
18441,446,92,2024-03-24,1,427.35,15,UPI,363.25
18442,572,333,2024-05-15,4,357.62,10,Card,1287.43
18443,487,364,2023-10-24,1,243.27,5,UPI,231.11
18444,965,108,2025-05-14,2,296.19,0,PayPal,592.38
18445,300,219,2025-01-26,4,48.79,5,UPI,185.4
18446,411,74,2024-05-19,2,143.8,20,PayPal,230.08
18447,407,463,2025-03-17,2,76.07,5,UPI,144.53
18448,458,143,2023-08-06,2,69.84,10,Card,125.71
18449,930,106,2023-07-25,3,273.35,5,Cash,779.05
18450,456,70,2025-04-03,4,426.51,5,Card,1620.74
18451,934,237,2023-01-03,4,101.59,15,Cash,345.41
18452,317,189,2023-09-21,2,215.9,5,Card,410.21
18453,660,497,2024-10-22,5,391.4,20,UPI,1565.6
18454,68,315,2024-01-07,1,105.83,0,UPI,105.83
18455,320,320,2025-03-04,1,101.62,15,UPI,86.38
18456,37,449,2024-07-11,5,57.66,5,Cash,273.88
18457,440,426,2023-10-15,3,56.91,15,Card,145.12
18458,548,48,2024-09-22,2,102.65,20,Card,164.24
18459,272,390,2025-02-07,1,65.94,20,PayPal,52.75
18460,990,456,2023-02-24,3,395.37,5,Cash,1126.8
18461,505,423,2023-07-02,4,391.6,0,PayPal,1566.4
18462,841,70,2024-11-15,5,408.88,0,PayPal,2044.4
18463,832,488,2023-02-07,4,83.16,15,Card,282.74
18464,220,268,2023-03-26,2,5.12,0,PayPal,10.24
18465,301,159,2023-12-05,4,436.11,5,UPI,1657.22
18466,309,255,2024-01-30,2,162.7,5,Card,309.13
18467,889,428,2023-10-21,2,362.72,20,Card,580.35
18468,267,183,2023-02-21,3,195.68,5,UPI,557.69
18469,890,267,2025-03-29,2,390.79,0,UPI,781.58
18470,48,102,2023-12-19,4,190.88,10,Cash,687.17
18471,105,416,2024-07-04,5,228.83,5,PayPal,1086.94
18472,64,348,2024-12-23,3,134.34,5,Card,382.87
18473,905,45,2023-05-08,2,271.14,0,PayPal,542.28
18474,457,161,2023-12-27,2,443.34,0,PayPal,886.68
18475,806,159,2024-04-14,2,182.51,15,Cash,310.27
18476,410,489,2023-06-22,3,279.53,10,PayPal,754.73
18477,807,284,2024-01-08,4,103.21,10,PayPal,371.56
18478,798,217,2023-03-04,3,243.34,10,UPI,657.02
18479,67,17,2024-09-10,3,451.21,5,Cash,1285.95
18480,618,143,2024-07-02,4,296.43,20,Card,948.58
18481,426,84,2025-05-08,2,195.34,20,Cash,312.54
18482,733,144,2023-12-22,2,169.51,20,Cash,271.22
18483,336,488,2024-01-18,1,362.1,0,PayPal,362.1
18484,211,380,2023-07-23,5,444.11,10,Card,1998.5
18485,873,208,2023-10-21,1,340.16,15,UPI,289.14
18486,897,436,2025-05-22,2,280.55,0,Cash,561.1
18487,367,492,2024-05-18,2,454.96,15,Cash,773.43
18488,392,173,2024-05-04,5,484.46,5,UPI,2301.18
18489,716,436,2023-03-04,3,245.06,0,UPI,735.18
18490,892,362,2023-03-05,3,102.77,5,PayPal,292.89
18491,629,15,2023-12-14,2,247.16,0,Card,494.32
18492,830,211,2024-07-05,2,17.49,0,Cash,34.98
18493,104,80,2024-07-07,5,438.23,20,UPI,1752.92
18494,124,263,2024-08-23,2,170.11,15,Cash,289.19
18495,873,315,2023-07-16,5,457.55,5,UPI,2173.36
18496,524,267,2025-03-09,5,316.44,0,UPI,1582.2
18497,610,224,2023-05-16,5,129.2,10,Card,581.4
18498,235,423,2023-05-23,3,213.2,10,UPI,575.64
18499,607,161,2023-09-13,5,168.98,20,Cash,675.92
18500,17,55,2023-03-27,5,102.55,20,Card,410.2
18501,126,442,2023-06-12,5,20.74,10,UPI,93.33
18502,908,84,2024-03-27,1,328.15,10,Cash,295.33
18503,573,164,2025-05-10,5,412.05,20,PayPal,1648.2
18504,302,44,2024-07-19,5,377.88,5,Cash,1794.93
18505,724,111,2023-05-19,4,301.4,20,Card,964.48
18506,975,205,2024-08-01,4,25.18,0,Card,100.72
18507,867,121,2023-09-30,5,443.34,20,PayPal,1773.36
18508,146,10,2025-03-26,5,494.28,15,UPI,2100.69
18509,162,54,2024-11-04,2,19.87,5,PayPal,37.75
18510,247,408,2023-03-06,4,175.99,20,Card,563.17
18511,226,296,2023-10-20,2,187.48,15,UPI,318.72
18512,490,259,2025-02-09,2,177.71,0,PayPal,355.42
18513,968,474,2024-08-28,5,480.57,0,PayPal,2402.85
18514,587,450,2025-05-10,2,440.7,15,Cash,749.19
18515,961,351,2023-12-10,4,314.32,0,Cash,1257.28
18516,43,31,2023-06-12,4,388.92,5,UPI,1477.9
18517,138,245,2024-07-15,2,411.22,20,PayPal,657.95
18518,717,432,2023-07-10,2,301.07,0,UPI,602.14
18519,431,372,2023-06-23,1,251.42,0,PayPal,251.42
18520,886,341,2023-01-17,1,351.78,5,Cash,334.19
18521,308,424,2024-11-01,4,264.93,20,UPI,847.78
18522,520,107,2025-06-05,4,315.15,5,Cash,1197.57
18523,458,114,2023-02-17,2,339.63,15,Cash,577.37
18524,188,278,2024-01-05,4,276.44,0,UPI,1105.76
